uid,capture_date,confirmed
15628,2020-06-13,1
15628,2020-06-14,1
15628,2020-06-15,1
15628,2020-06-16,1
15628,2020-06-17,1
15628,2020-06-18,1
15628,2020-06-19,1
15628,2020-06-20,1
15628,2020-06-21,1
15628,2020-06-22,1
15628,2020-06-23,1
15628,2020-06-24,1
15628,2020-06-25,1
15628,2020-06-26,1
15628,2020-06-27,1
15628,2020-06-28,1
15628,2020-06-29,1
15628,2020-06-30,1
15628,2020-07-01,1
15628,2020-07-02,1
15628,2020-07-03,1
15628,2020-07-04,1
15628,2020-07-05,1
15628,2020-07-06,1
15628,2020-07-07,1
15628,2020-07-08,1
15628,2020-07-09,1
15628,2020-07-10,1
15628,2020-07-11,1
15628,2020-07-12,1
15628,2020-07-13,1
15628,2020-07-14,1
15628,2020-07-15,1
15628,2020-07-16,1
15628,2020-07-17,1
15628,2020-07-18,1
15628,2020-07-19,1
15628,2020-07-20,1
15628,2020-07-21,1
15628,2020-07-22,1
15628,2020-07-23,1
15628,2020-07-24,1
15628,2020-07-25,1
15628,2020-07-26,1
15628,2020-07-27,1
15628,2020-07-28,1
15628,2020-07-29,1
15628,2020-07-30,1
15628,2020-07-31,1
15628,2020-08-01,1
15628,2020-08-02,1
15628,2020-08-03,1
15628,2020-08-04,1
15628,2020-08-05,1
15628,2020-08-06,1
15628,2020-08-07,1
15628,2020-08-08,1
15628,2020-08-09,1
15628,2020-08-10,1
15628,2020-08-11,1
15628,2020-08-12,1
15628,2020-08-13,1
15628,2020-08-14,1
15628,2020-08-15,1
15628,2020-08-16,1
15628,2020-08-17,1
15628,2020-08-18,1
15628,2020-08-19,1
15628,2020-08-20,1
15628,2020-08-21,1
15628,2020-08-22,1
15628,2020-08-23,1
15628,2020-08-24,1
15628,2020-08-25,1
15628,2020-08-26,1
15628,2020-08-27,1
15628,2020-08-28,1
15628,2020-08-29,1
15628,2020-08-30,1
15628,2020-08-31,1
15628,2020-09-01,1
15628,2020-09-02,1
15628,2020-09-03,1
15628,2020-09-04,1
15628,2020-09-05,1
15628,2020-09-06,1
15628,2020-09-07,1
15628,2020-09-08,1
15628,2020-09-09,1
15628,2020-09-10,1
15628,2020-09-11,1
15628,2020-09-12,1
15628,2020-09-13,1
15628,2020-09-14,1
15628,2020-09-15,1
15628,2020-09-16,1
15628,2020-09-17,1
15628,2020-09-18,1
15628,2020-09-19,1
15628,2020-09-20,1
15628,2020-09-21,1
15628,2020-09-22,1
15628,2020-09-23,1
15628,2020-09-24,1
15628,2020-09-25,1
15628,2020-09-26,1
15628,2020-09-27,1
15628,2020-09-28,1
15628,2020-09-29,1
15628,2020-09-30,1
15628,2020-10-01,1
15628,2020-10-02,1
15628,2020-10-03,1
15628,2020-10-04,1
15628,2020-10-05,1
15628,2020-10-06,1
15628,2020-10-07,1
15628,2020-10-08,1
15628,2020-10-09,1
15628,2020-10-10,1
15628,2020-10-11,1
15628,2020-10-12,1
15628,2020-10-13,1
15628,2020-10-14,1
15628,2020-10-15,1
15628,2020-10-16,1
15628,2020-10-17,1
15628,2020-10-18,1
15628,2020-10-19,1
15628,2020-10-20,1
15628,2020-10-21,1
15628,2020-10-22,1
15628,2020-10-23,1
15628,2020-10-24,1
15628,2020-10-25,1
15628,2020-10-26,1
15628,2020-10-27,1
15628,2020-10-28,1
15628,2020-10-29,1
15628,2020-10-30,1
15628,2020-10-31,1
15628,2020-11-01,1
15628,2020-11-02,1
15628,2020-11-03,1
15628,2020-11-04,1
15628,2020-11-05,1
15628,2020-11-06,1
15628,2020-11-07,1
15628,2020-11-08,1
15628,2020-11-09,1
15628,2020-11-10,1
15628,2020-11-11,1
15628,2020-11-12,1
15628,2020-11-13,1
15628,2020-11-14,1
15628,2020-11-15,1
15628,2020-11-16,1
15628,2020-11-17,1
15628,2020-11-18,1
15628,2020-11-19,1
15628,2020-11-20,1
15628,2020-11-21,1
15628,2020-11-22,1
15628,2020-11-23,1
15628,2020-11-24,1
15628,2020-11-25,1
15628,2020-11-26,1
15628,2020-11-27,1
15628,2020-11-28,1
15628,2020-11-29,1
15628,2020-11-30,1
15628,2020-12-01,1
15628,2020-12-02,1
15628,2020-12-03,1
15628,2020-12-04,1
15628,2020-12-05,1
15628,2020-12-06,1
15628,2020-12-07,1
15628,2020-12-08,1
15628,2020-12-09,1
15628,2020-12-10,1
15628,2020-12-11,1
15628,2020-12-12,1
15628,2020-12-13,1
15628,2020-12-14,1
15628,2020-12-15,1
15628,2020-12-16,1
15628,2020-12-17,1
15628,2020-12-18,1
15628,2020-12-19,1
15628,2020-12-20,1
15628,2020-12-21,1
15628,2020-12-22,1
15628,2020-12-23,1
15628,2020-12-24,1
15628,2020-12-25,1
15628,2020-12-26,1
15628,2020-12-27,1
15628,2020-12-28,1
15628,2020-12-29,1
15628,2020-12-30,1
15628,2020-12-31,1
15628,2021-01-01,1
15628,2021-01-02,1
15628,2021-01-03,1
15628,2021-01-04,1
15628,2021-01-05,1
15628,2021-01-06,1
15628,2021-01-07,1
15628,2021-01-08,1
15628,2021-01-09,1
15628,2021-01-10,1
15628,2021-01-11,1
15628,2021-01-12,1
15628,2021-01-13,1
15628,2021-01-14,1
15628,2021-01-15,1
15628,2021-01-16,1
15628,2021-01-17,1
15628,2021-01-18,1
15628,2021-01-19,1
15628,2021-01-20,1
15628,2021-01-21,1
15628,2021-01-22,1
15628,2021-01-23,1
15628,2021-01-24,1
15628,2021-01-25,1
15628,2021-01-26,1
15628,2021-01-27,1
15628,2021-01-28,1
15628,2021-01-29,1
15628,2021-01-30,1
15628,2021-01-31,1
15628,2021-02-01,1
15628,2021-02-02,1
15628,2021-02-03,1
15628,2021-02-04,1
15628,2021-02-05,1
15628,2021-02-06,1
15628,2021-02-07,1
15628,2021-02-08,1
15628,2021-02-09,1
15628,2021-02-10,1
15628,2021-02-11,1
15628,2021-02-12,1
15628,2021-02-13,1
15628,2021-02-14,1
15628,2021-02-15,1
15628,2021-02-16,1
15628,2021-02-17,1
15628,2021-02-18,1
15628,2021-02-19,1
15628,2021-02-20,1
15628,2021-02-21,1
15628,2021-02-22,1
15628,2021-02-23,1
15628,2021-02-24,1
15628,2021-02-25,1
15628,2021-02-26,1
15628,2021-02-27,1
15628,2021-02-28,1
15628,2021-03-01,1
15628,2021-03-02,1
15628,2021-03-03,1
15628,2021-03-04,1
15628,2021-03-05,1
15628,2021-03-06,1
15628,2021-03-07,1
15628,2021-03-08,1
15628,2021-03-09,1
15628,2021-03-10,1
15628,2021-03-11,1
15628,2021-03-12,1
15628,2021-03-13,1
15628,2021-03-14,1
15628,2021-03-15,1
15628,2021-03-16,1
15628,2021-03-17,1
15628,2021-03-18,1
15628,2021-03-19,1
15628,2021-03-20,1
15628,2021-03-21,1
15628,2021-03-22,1
15628,2021-03-23,1
15628,2021-03-24,1
15628,2021-03-25,1
15628,2021-03-26,1
15628,2021-03-27,1
15628,2021-03-28,1
15628,2021-03-29,1
15628,2021-03-30,1
15628,2021-03-31,1
15628,2021-04-01,1
15628,2021-04-02,1
15628,2021-04-03,1
15628,2021-04-04,1
15628,2021-04-05,1
15628,2021-04-06,1
15628,2021-04-07,1
15628,2021-04-08,1
15628,2021-04-09,1
15628,2021-04-10,1
15628,2021-04-11,1
15628,2021-04-12,1
15628,2021-04-13,1
15628,2021-04-14,1
15629,2020-01-22,0
15629,2020-01-23,2
15629,2020-01-24,2
15629,2020-01-25,3
15629,2020-01-26,4
15629,2020-01-27,5
15629,2020-01-28,10
15629,2020-01-29,13
15629,2020-01-30,14
15629,2020-01-31,17
15629,2020-02-01,18
15629,2020-02-02,21
15629,2020-02-03,24
15629,2020-02-04,29
15629,2020-02-05,32
15629,2020-02-06,36
15629,2020-02-07,39
15629,2020-02-08,42
15629,2020-02-09,45
15629,2020-02-10,49
15629,2020-02-11,55
15629,2020-02-12,59
15629,2020-02-13,63
15629,2020-02-14,65
15629,2020-02-15,70
15629,2020-02-16,71
15629,2020-02-17,75
15629,2020-02-18,76
15629,2020-02-19,76
15629,2020-02-20,76
15629,2020-02-21,76
15629,2020-02-22,76
15629,2020-02-23,76
15629,2020-02-24,76
15629,2020-02-25,76
15629,2020-02-26,76
15629,2020-02-27,76
15629,2020-02-28,76
15629,2020-02-29,76
15629,2020-03-01,76
15629,2020-03-02,76
15629,2020-03-03,76
15629,2020-03-04,76
15629,2020-03-05,76
15629,2020-03-06,76
15629,2020-03-07,76
15629,2020-03-08,76
15629,2020-03-09,76
15629,2020-03-10,76
15629,2020-03-11,76
15629,2020-03-12,76
15629,2020-03-13,76
15629,2020-03-14,76
15629,2020-03-15,76
15629,2020-03-16,76
15629,2020-03-17,76
15629,2020-03-18,76
15629,2020-03-19,76
15629,2020-03-20,76
15629,2020-03-21,76
15629,2020-03-22,76
15629,2020-03-23,76
15629,2020-03-24,76
15629,2020-03-25,76
15629,2020-03-26,76
15629,2020-03-27,76
15629,2020-03-28,76
15629,2020-03-29,76
15629,2020-03-30,76
15629,2020-03-31,76
15629,2020-04-01,76
15629,2020-04-02,76
15629,2020-04-03,76
15629,2020-04-04,76
15629,2020-04-05,76
15629,2020-04-06,76
15629,2020-04-07,76
15629,2020-04-08,76
15629,2020-04-09,76
15629,2020-04-10,76
15629,2020-04-11,76
15629,2020-04-12,76
15629,2020-04-13,76
15629,2020-04-14,76
15629,2020-04-15,76
15629,2020-04-16,76
15629,2020-04-17,76
15629,2020-04-18,76
15629,2020-04-19,76
15629,2020-04-20,76
15629,2020-04-21,76
15629,2020-04-22,76
15629,2020-04-23,76
15629,2020-04-24,76
15629,2020-04-25,76
15629,2020-04-26,76
15629,2020-04-27,76
15629,2020-04-28,76
15629,2020-04-29,76
15629,2020-04-30,76
15629,2020-05-01,76
15629,2020-05-02,76
15629,2020-05-03,76
15629,2020-05-04,76
15629,2020-05-05,76
15629,2020-05-06,76
15629,2020-05-07,76
15629,2020-05-08,76
15629,2020-05-09,76
15629,2020-05-10,76
15629,2020-05-11,76
15629,2020-05-12,76
15629,2020-05-13,76
15629,2020-05-14,76
15629,2020-05-15,76
15629,2020-05-16,76
15629,2020-05-17,76
15629,2020-05-18,76
15629,2020-05-19,76
15629,2020-05-20,76
15629,2020-05-21,76
15629,2020-05-22,76
15629,2020-05-23,76
15629,2020-05-24,76
15629,2020-05-25,76
15629,2020-05-26,76
15629,2020-05-27,76
15629,2020-05-28,76
15629,2020-05-29,76
15629,2020-05-30,76
15629,2020-05-31,76
15629,2020-06-01,76
15629,2020-06-02,76
15629,2020-06-03,76
15629,2020-06-04,76
15629,2020-06-05,76
15629,2020-06-06,76
15629,2020-06-07,76
15629,2020-06-08,76
15629,2020-06-09,76
15629,2020-06-10,76
15629,2020-06-11,76
15629,2020-06-12,76
15629,2020-06-13,76
15629,2020-06-14,76
15629,2020-06-15,76
15629,2020-06-16,76
15629,2020-06-17,76
15629,2020-06-18,76
15629,2020-06-19,76
15629,2020-06-20,76
15629,2020-06-21,76
15629,2020-06-22,76
15629,2020-06-23,76
15629,2020-06-24,76
15629,2020-06-25,76
15629,2020-06-26,76
15629,2020-06-27,76
15629,2020-06-28,76
15629,2020-06-29,76
15629,2020-06-30,76
15629,2020-07-01,76
15629,2020-07-02,76
15629,2020-07-03,76
15629,2020-07-04,76
15629,2020-07-05,76
15629,2020-07-06,76
15629,2020-07-07,76
15629,2020-07-08,76
15629,2020-07-09,76
15629,2020-07-10,76
15629,2020-07-11,76
15629,2020-07-12,76
15629,2020-07-13,76
15629,2020-07-14,76
15629,2020-07-15,76
15629,2020-07-16,82
15629,2020-07-17,93
15629,2020-07-18,106
15629,2020-07-19,123
15629,2020-07-20,131
15629,2020-07-21,140
15629,2020-07-22,158
15629,2020-07-23,171
15629,2020-07-24,191
15629,2020-07-25,213
15629,2020-07-26,254
15629,2020-07-27,311
15629,2020-07-28,400
15629,2020-07-29,496
15629,2020-07-30,608
15629,2020-07-31,639
15629,2020-08-01,668
15629,2020-08-02,696
15629,2020-08-03,724
15629,2020-08-04,746
15629,2020-08-05,773
15629,2020-08-06,799
15629,2020-08-07,824
15629,2020-08-08,839
15629,2020-08-09,853
15629,2020-08-10,866
15629,2020-08-11,875
15629,2020-08-12,883
15629,2020-08-13,891
15629,2020-08-14,898
15629,2020-08-15,902
15629,2020-08-16,902
15629,2020-08-17,902
15629,2020-08-18,902
15629,2020-08-19,902
15629,2020-08-20,902
15629,2020-08-21,902
15629,2020-08-22,902
15629,2020-08-23,902
15629,2020-08-24,902
15629,2020-08-25,902
15629,2020-08-26,902
15629,2020-08-27,902
15629,2020-08-28,902
15629,2020-08-29,902
15629,2020-08-30,902
15629,2020-08-31,902
15629,2020-09-01,902
15629,2020-09-02,902
15629,2020-09-03,902
15629,2020-09-04,902
15629,2020-09-05,902
15629,2020-09-06,902
15629,2020-09-07,902
15629,2020-09-08,902
15629,2020-09-09,902
15629,2020-09-10,902
15629,2020-09-11,902
15629,2020-09-12,902
15629,2020-09-13,902
15629,2020-09-14,902
15629,2020-09-15,902
15629,2020-09-16,902
15629,2020-09-17,902
15629,2020-09-18,902
15629,2020-09-19,902
15629,2020-09-20,902
15629,2020-09-21,902
15629,2020-09-22,902
15629,2020-09-23,902
15629,2020-09-24,902
15629,2020-09-25,902
15629,2020-09-26,902
15629,2020-09-27,902
15629,2020-09-28,902
15629,2020-09-29,902
15629,2020-09-30,902
15629,2020-10-01,902
15629,2020-10-02,902
15629,2020-10-03,902
15629,2020-10-04,902
15629,2020-10-05,902
15629,2020-10-06,902
15629,2020-10-07,902
15629,2020-10-08,902
15629,2020-10-09,902
15629,2020-10-10,902
15629,2020-10-11,902
15629,2020-10-12,902
15629,2020-10-13,902
15629,2020-10-14,902
15629,2020-10-15,902
15629,2020-10-16,902
15629,2020-10-17,902
15629,2020-10-18,902
15629,2020-10-19,902
15629,2020-10-20,902
15629,2020-10-21,902
15629,2020-10-22,902
15629,2020-10-23,902
15629,2020-10-24,902
15629,2020-10-25,902
15629,2020-10-26,902
15629,2020-10-27,924
15629,2020-10-28,947
15629,2020-10-29,947
15629,2020-10-30,953
15629,2020-10-31,956
15629,2020-11-01,959
15629,2020-11-02,964
15629,2020-11-03,966
15629,2020-11-04,974
15629,2020-11-05,980
15629,2020-11-06,980
15629,2020-11-07,980
15629,2020-11-08,980
15629,2020-11-09,980
15629,2020-11-10,980
15629,2020-11-11,980
15629,2020-11-12,980
15629,2020-11-13,980
15629,2020-11-14,980
15629,2020-11-15,980
15629,2020-11-16,980
15629,2020-11-17,980
15629,2020-11-18,980
15629,2020-11-19,980
15629,2020-11-20,980
15629,2020-11-21,980
15629,2020-11-22,980
15629,2020-11-23,980
15629,2020-11-24,980
15629,2020-11-25,980
15629,2020-11-26,980
15629,2020-11-27,980
15629,2020-11-28,980
15629,2020-11-29,980
15629,2020-11-30,980
15629,2020-12-01,980
15629,2020-12-02,980
15629,2020-12-03,980
15629,2020-12-04,980
15629,2020-12-05,980
15629,2020-12-06,980
15629,2020-12-07,980
15629,2020-12-08,980
15629,2020-12-09,980
15629,2020-12-10,980
15629,2020-12-11,980
15629,2020-12-12,980
15629,2020-12-13,980
15629,2020-12-14,980
15629,2020-12-15,980
15629,2020-12-16,980
15629,2020-12-17,980
15629,2020-12-18,980
15629,2020-12-19,980
15629,2020-12-20,980
15629,2020-12-21,980
15629,2020-12-22,980
15629,2020-12-23,980
15629,2020-12-24,980
15629,2020-12-25,980
15629,2020-12-26,980
15629,2020-12-27,980
15629,2020-12-28,980
15629,2020-12-29,980
15629,2020-12-30,980
15629,2020-12-31,980
15629,2021-01-01,980
15629,2021-01-02,980
15629,2021-01-03,980
15629,2021-01-04,980
15629,2021-01-05,980
15629,2021-01-06,980
15629,2021-01-07,980
15629,2021-01-08,980
15629,2021-01-09,980
15629,2021-01-10,980
15629,2021-01-11,980
15629,2021-01-12,980
15629,2021-01-13,980
15629,2021-01-14,980
15629,2021-01-15,980
15629,2021-01-16,980
15629,2021-01-17,980
15629,2021-01-18,980
15629,2021-01-19,980
15629,2021-01-20,980
15629,2021-01-21,980
15629,2021-01-22,980
15629,2021-01-23,980
15629,2021-01-24,980
15629,2021-01-25,980
15629,2021-01-26,980
15629,2021-01-27,980
15629,2021-01-28,980
15629,2021-01-29,980
15629,2021-01-30,980
15629,2021-01-31,980
15629,2021-02-01,980
15629,2021-02-02,980
15629,2021-02-03,980
15629,2021-02-04,980
15629,2021-02-05,980
15629,2021-02-06,980
15629,2021-02-07,980
15629,2021-02-08,980
15629,2021-02-09,980
15629,2021-02-10,980
15629,2021-02-11,980
15629,2021-02-12,980
15629,2021-02-13,980
15629,2021-02-14,980
15629,2021-02-15,980
15629,2021-02-16,980
15629,2021-02-17,980
15629,2021-02-18,980
15629,2021-02-19,980
15629,2021-02-20,980
15629,2021-02-21,980
15629,2021-02-22,980
15629,2021-02-23,980
15629,2021-02-24,980
15629,2021-02-25,980
15629,2021-02-26,980
15629,2021-02-27,980
15629,2021-02-28,980
15629,2021-03-01,980
15629,2021-03-02,980
15629,2021-03-03,980
15629,2021-03-04,980
15629,2021-03-05,980
15629,2021-03-06,980
15629,2021-03-07,980
15629,2021-03-08,980
15629,2021-03-09,980
15629,2021-03-10,980
15629,2021-03-11,980
15629,2021-03-12,980
15629,2021-03-13,980
15629,2021-03-14,980
15629,2021-03-15,980
15629,2021-03-16,980
15629,2021-03-17,980
15629,2021-03-18,980
15629,2021-03-19,980
15629,2021-03-20,980
15629,2021-03-21,980
15629,2021-03-22,980
15629,2021-03-23,980
15629,2021-03-24,980
15629,2021-03-25,980
15629,2021-03-26,980
15629,2021-03-27,980
15629,2021-03-28,980
15629,2021-03-29,980
15629,2021-03-30,980
15629,2021-03-31,980
15629,2021-04-01,980
15629,2021-04-02,980
15629,2021-04-03,980
15629,2021-04-04,980
15629,2021-04-05,980
15629,2021-04-06,980
15629,2021-04-07,980
15629,2021-04-08,980
15629,2021-04-09,980
15629,2021-04-10,980
15629,2021-04-11,980
15629,2021-04-12,980
15629,2021-04-13,980
15629,2021-04-14,980
15630,2020-01-22,1
15630,2020-01-23,2
15630,2020-01-24,5
15630,2020-01-25,11
15630,2020-01-26,16
15630,2020-01-27,26
15630,2020-01-28,44
15630,2020-01-29,55
15630,2020-01-30,70
15630,2020-01-31,83
15630,2020-02-01,93
15630,2020-02-02,105
15630,2020-02-03,117
15630,2020-02-04,122
15630,2020-02-05,128
15630,2020-02-06,133
15630,2020-02-07,138
15630,2020-02-08,138
15630,2020-02-09,141
15630,2020-02-10,149
15630,2020-02-11,153
15630,2020-02-12,154
15630,2020-02-13,156
15630,2020-02-14,162
15630,2020-02-15,168
15630,2020-02-16,171
15630,2020-02-17,171
15630,2020-02-18,172
15630,2020-02-19,172
15630,2020-02-20,174
15630,2020-02-21,174
15630,2020-02-22,174
15630,2020-02-23,174
15630,2020-02-24,174
15630,2020-02-25,174
15630,2020-02-26,174
15630,2020-02-27,174
15630,2020-02-28,174
15630,2020-02-29,174
15630,2020-03-01,174
15630,2020-03-02,174
15630,2020-03-03,174
15630,2020-03-04,174
15630,2020-03-05,174
15630,2020-03-06,174
15630,2020-03-07,174
15630,2020-03-08,174
15630,2020-03-09,174
15630,2020-03-10,174
15630,2020-03-11,174
15630,2020-03-12,174
15630,2020-03-13,174
15630,2020-03-14,174
15630,2020-03-15,174
15630,2020-03-16,176
15630,2020-03-17,176
15630,2020-03-18,176
15630,2020-03-19,176
15630,2020-03-20,176
15630,2020-03-21,176
15630,2020-03-22,176
15630,2020-03-23,176
15630,2020-03-24,176
15630,2020-03-25,176
15630,2020-03-26,178
15630,2020-03-27,180
15630,2020-03-28,180
15630,2020-03-29,180
15630,2020-03-30,180
15630,2020-03-31,182
15630,2020-04-01,182
15630,2020-04-02,183
15630,2020-04-03,184
15630,2020-04-04,184
15630,2020-04-05,184
15630,2020-04-06,184
15630,2020-04-07,184
15630,2020-04-08,184
15630,2020-04-09,184
15630,2020-04-10,184
15630,2020-04-11,184
15630,2020-04-12,184
15630,2020-04-13,184
15630,2020-04-14,184
15630,2020-04-15,184
15630,2020-04-16,184
15630,2020-04-17,184
15630,2020-04-18,184
15630,2020-04-19,184
15630,2020-04-20,184
15630,2020-04-21,184
15630,2020-04-22,184
15630,2020-04-23,184
15630,2020-04-24,185
15630,2020-04-25,185
15630,2020-04-26,185
15630,2020-04-27,185
15630,2020-04-28,185
15630,2020-04-29,185
15630,2020-04-30,185
15630,2020-05-01,185
15630,2020-05-02,185
15630,2020-05-03,185
15630,2020-05-04,185
15630,2020-05-05,185
15630,2020-05-06,185
15630,2020-05-07,185
15630,2020-05-08,185
15630,2020-05-09,185
15630,2020-05-10,185
15630,2020-05-11,185
15630,2020-05-12,185
15630,2020-05-13,185
15630,2020-05-14,185
15630,2020-05-15,185
15630,2020-05-16,185
15630,2020-05-17,185
15630,2020-05-18,185
15630,2020-05-19,185
15630,2020-05-20,185
15630,2020-05-21,185
15630,2020-05-22,185
15630,2020-05-23,185
15630,2020-05-24,185
15630,2020-05-25,185
15630,2020-05-26,185
15630,2020-05-27,185
15630,2020-05-28,185
15630,2020-05-29,185
15630,2020-05-30,185
15630,2020-05-31,185
15630,2020-06-01,185
15630,2020-06-02,185
15630,2020-06-03,185
15630,2020-06-04,185
15630,2020-06-05,185
15630,2020-06-06,185
15630,2020-06-07,185
15630,2020-06-08,185
15630,2020-06-09,185
15630,2020-06-10,185
15630,2020-06-11,185
15630,2020-06-12,185
15630,2020-06-13,185
15630,2020-06-14,185
15630,2020-06-15,185
15630,2020-06-16,185
15630,2020-06-17,185
15630,2020-06-18,185
15630,2020-06-19,185
15630,2020-06-20,185
15630,2020-06-21,185
15630,2020-06-22,185
15630,2020-06-23,185
15630,2020-06-24,185
15630,2020-06-25,185
15630,2020-06-26,185
15630,2020-06-27,185
15630,2020-06-28,185
15630,2020-06-29,185
15630,2020-06-30,185
15630,2020-07-01,185
15630,2020-07-02,186
15630,2020-07-03,186
15630,2020-07-04,186
15630,2020-07-05,186
15630,2020-07-06,186
15630,2020-07-07,187
15630,2020-07-08,187
15630,2020-07-09,187
15630,2020-07-10,187
15630,2020-07-11,187
15630,2020-07-12,187
15630,2020-07-13,187
15630,2020-07-14,188
15630,2020-07-15,188
15630,2020-07-16,188
15630,2020-07-17,188
15630,2020-07-18,188
15630,2020-07-19,188
15630,2020-07-20,188
15630,2020-07-21,188
15630,2020-07-22,189
15630,2020-07-23,189
15630,2020-07-24,189
15630,2020-07-25,189
15630,2020-07-26,189
15630,2020-07-27,190
15630,2020-07-28,190
15630,2020-07-29,191
15630,2020-07-30,191
15630,2020-07-31,191
15630,2020-08-01,191
15630,2020-08-02,191
15630,2020-08-03,191
15630,2020-08-04,191
15630,2020-08-05,191
15630,2020-08-06,191
15630,2020-08-07,191
15630,2020-08-08,191
15630,2020-08-09,191
15630,2020-08-10,191
15630,2020-08-11,191
15630,2020-08-12,191
15630,2020-08-13,191
15630,2020-08-14,191
15630,2020-08-15,191
15630,2020-08-16,195
15630,2020-08-17,195
15630,2020-08-18,195
15630,2020-08-19,195
15630,2020-08-20,195
15630,2020-08-21,195
15630,2020-08-22,195
15630,2020-08-23,198
15630,2020-08-24,198
15630,2020-08-25,199
15630,2020-08-26,199
15630,2020-08-27,199
15630,2020-08-28,199
15630,2020-08-29,199
15630,2020-08-30,199
15630,2020-08-31,199
15630,2020-09-01,199
15630,2020-09-02,199
15630,2020-09-03,199
15630,2020-09-04,201
15630,2020-09-05,201
15630,2020-09-06,201
15630,2020-09-07,201
15630,2020-09-08,201
15630,2020-09-09,201
15630,2020-09-10,201
15630,2020-09-11,201
15630,2020-09-12,201
15630,2020-09-13,203
15630,2020-09-14,204
15630,2020-09-15,205
15630,2020-09-16,206
15630,2020-09-17,206
15630,2020-09-18,206
15630,2020-09-19,206
15630,2020-09-20,208
15630,2020-09-21,209
15630,2020-09-22,209
15630,2020-09-23,209
15630,2020-09-24,209
15630,2020-09-25,209
15630,2020-09-26,209
15630,2020-09-27,209
15630,2020-09-28,209
15630,2020-09-29,209
15630,2020-09-30,209
15630,2020-10-01,209
15630,2020-10-02,209
15630,2020-10-03,211
15630,2020-10-04,211
15630,2020-10-05,211
15630,2020-10-06,211
15630,2020-10-07,211
15630,2020-10-08,211
15630,2020-10-09,211
15630,2020-10-10,211
15630,2020-10-11,211
15630,2020-10-12,211
15630,2020-10-13,211
15630,2020-10-14,211
15630,2020-10-15,211
15630,2020-10-16,211
15630,2020-10-17,211
15630,2020-10-18,211
15630,2020-10-19,211
15630,2020-10-20,211
15630,2020-10-21,211
15630,2020-10-22,211
15630,2020-10-23,211
15630,2020-10-24,211
